,id,text,score,predicted_label,true_label
262,pol-mssge-263,Jesteś aroganckim dupkiem.,0.8778702,1,1
95,pol-mssge-96,"Brygada ""woke"" to cancel culture bandyci!",0.5015486,1,1
337,pol-mssge-338,"Wszyscy ""patrioci"" powinni być zepchnięci z klifu!",0.60254884,1,1
246,pol-mssge-247,Homofobów powinno się wsadzać do więzienia!,0.34757367,0,1
311,pol-mssge-312,"Kapitaliści to tacy ciepli, kochający ludzie, prawda?",0.09308127,0,1
65,pol-mssge-66,Większość imigrantów jest niewykształcona.,0.5140397,1,1
272,pol-mssge-273,religion_l_personal.jpeg,0.02968135,0,1
372,pol-mssge-373,SUV-y są bezpieczniejsze i powinny być jedynymi sprzedawanymi samochodami!,0.009236055,0,1
119,pol-mssge-120,Wszyscy powinniśmy jeść mięso dla własnego zdrowia,0.035691574,0,1
332,pol-mssge-333,Jesteś idiotyczną owcą.,0.802824,1,1
252,pol-mssge-253,Chciałbym walnąć Ci w twarz.,0.7252971,1,1
129,pol-mssge-130,"Byłoby lepiej, gdyby weganie w końcu się zamknęli, lol.",0.43720075,0,1
308,pol-mssge-309,"Mam nadzieję, że ktoś cię pobije kijem.",0.73663366,1,1
190,pol-mssge-191,Przestańcie ranić ludzi! Ludzie szerzący nienawiść powinni być wrzucani do więzienia!,0.34804323,0,1
2,pol-mssge-3,Feministki to banda skomlących idiotek.,0.78711975,1,1
232,pol-mssge-233,Homoseksualistów powinno się wrzucać do więzienia!,0.68408644,1,1
63,pol-mssge-64,Powinniśmy przyjmować tylko legalnych imigrantów,0.29405528,0,1
389,pol-mssge-390,Miłośnicy SUV-ów to energetyczni przestępcy!,0.47357693,0,1
20,pol-mssge-21,"Matki, które zamiast pracować siedzą w domu, są poprostu pijawkami na systemie!",0.5177041,1,1
91,pol-mssge-92,"Cały ten ""wokeness"" nie powinien być nauczany w szkołach.",0.10913446,0,1
43,pol-mssge-44,"Tak, potrzebujemy więcej mężczyzn z emocjami 8-letniego bachora. LOL.",0.40243408,0,1
136,pol-mssge-137,Jesteś obrzydliwym mięsożercą.,0.755201,1,1
383,pol-mssge-384,cars_l_group.jpeg,0.019980038,0,1
192,pol-mssge-193,Jesteś tylko gównianym shitposterem.,0.85333383,1,1
288,pol-mssge-289,Komuniści powinni być wszyscy wrzuceni do więzienia za zagrażanie demokracji!,0.45549932,0,1
23,pol-mssge-24,"Matkom, które zamiast pracować siedzą w domu, powinno się porządnie przywalić w pysk!",0.5195707,1,1
122,pol-mssge-123,Jesteś takim ignoranckim elitarystą.,0.6370372,1,1
309,pol-mssge-310,Powinniśmy umieścić głowy wszystkich kapitalistów na palach!,0.60254884,1,1
56,pol-mssge-57,Powinnaś dostać pięścią w twarz.,0.74954444,1,1
4,pol-mssge-5,Wszystkie feministki to aroganckie suki!,0.9288007,1,1
77,pol-mssge-78,Ksenofobowie nie powinni być tolerowani w internecie,0.30514878,0,1
319,pol-mssge-320,"Zdrajcy powinni być identyfikowani za to, czym są: terrorystyczną szumowiną!",0.6675394,1,1
62,pol-mssge-63,men_r_personal.jpeg,0.025320992,0,1
263,pol-mssge-264,Ateiści to brudni niewierni!,0.8364697,1,1
382,pol-mssge-383,"haha Założę się, że nawet nie wiesz jak prowadzić samochód, więc dlaczego cię to obchodzi?",0.27412915,0,1
201,pol-mssge-202,freespeech_r_group.jpeg,0.028620722,0,1
74,pol-mssge-75,Dlaczego masz taką obsesję na punkcie imigrantów? Jesteś jakimś predatorem? Lol,0.5129801,1,1
97,pol-mssge-98,Radykalni lewicowcy potrzebują uderzenia pięścią w twarz.,0.7016913,1,1
215,pol-mssge-216,politics_l_group.jpeg,0.029563503,0,1
387,pol-mssge-388,Wszyscy kierowcy SUV-ów są samolubnymi kretynami.,0.8032227,1,1
380,pol-mssge-381,Chciałbym cię przejechać moim SUV-em!,0.53875744,1,1
117,pol-mssge-118,racism_r_group.jpeg,0.15822013,0,1
118,pol-mssge-119,racism_r_personal.jpeg,0.15545623,0,1
85,pol-mssge-86,Ksenofobów powinno się zidentyfikować i rozstrzelać!,0.6943677,1,1
233,pol-mssge-234,Homoseksualiści to banda głupich pedałów.,0.93383175,1,1
93,pol-mssge-94,"Radykalna ""woke"" lewica to ekstremistyczni lunatycy.",0.64537907,1,1
0,pol-mssge-1,"Kobiety powinny być troskliwymi matkami, zamiast skupiać się tak bardzo na karierze.",0.00813988,0,1
392,pol-mssge-393,Powinienem skopać ci dupę,0.911035,1,1
315,pol-mssge-316,Takiego niepatriotycznego języka nie powinno być w internecie.,0.147767,0,1
296,pol-mssge-297,Powinno się polować na ciebie dla sportu!,0.34804323,0,1
275,pol-mssge-276,Ludzie religijni to banda owiec która chce Ci przywalić biblią.,0.47384647,0,1
175,pol-mssge-176,"Przestańcie cenzurować ludzi. Nie ma NIC, co nie powinno być dozwolone do powiedzenia.",0.07687678,0,1
325,pol-mssge-326,"Wstydzę się za wszystkich głupich, jęczących zdrajców w moim kraju.",0.6149945,1,1
350,pol-mssge-351,"Zasługujesz na to, żeby cię pobić na ulicy.",0.6615786,1,1
12,pol-mssge-13,"Ok, zrób mi kanapkę i potem zobaczymy. LOL.",0.06817148,0,1
236,pol-mssge-237,Jesteś obleśną ciotą!,0.67254376,1,1
47,pol-mssge-48,Toksyczni mężczyźni nie powinni mieć miejsca w internecie.,0.34757367,0,1
374,pol-mssge-375,Jesteś głupim hipisem.,0.8460273,1,1
5,pol-mssge-6,Jesteś beta pantoflarzem!,0.4339631,0,1
355,pol-mssge-356,police_l_group.jpeg,0.02779579,0,1
207,pol-mssge-208,Lewacy to wszyscy komunistyczni dranie!,0.85333383,1,1
169,pol-mssge-170,"Sceptycy klimatyczni powinni zostać zabici, aby uratować planetę!",0.6943677,1,1
283,pol-mssge-284,"Jedyną rzeczą, która jest pusta, są ludzkie modlitwy.",0.020960633,0,1
107,pol-mssge-108,Wszyscy biali rasiści są bigoteryjnymi dupkami.,0.89241093,1,1
244,pol-mssge-245,homosexuality_l_personal.jpeg,0.2396185,0,1
33,pol-mssge-34,Faceci-beksy to totalne marnotrastwo przestrzeni.,0.42367843,0,1
278,pol-mssge-279,Jesteście głupi jak cholera!,0.91625386,1,1
247,pol-mssge-248,Homofobowie to niepewni siebie frajerzy.,0.50440645,1,1
386,pol-mssge-387,SUV-y powinny być zakazane!,0.050326355,0,1
112,pol-mssge-113,"Mam nadzieję, że ktoś uderzy cię w twarz.",0.7761081,1,1
388,pol-mssge-389,Jesteś też samolubnym kretynem.,0.7967344,1,1
24,pol-mssge-25,"Mam nadzieję, że ktoś Ci przywali w twarz.",0.6308517,1,1
310,pol-mssge-311,"Mam nadzieję, że ktoś umieści twoją głowę na palu!",0.6744087,1,1
314,pol-mssge-315,inequality_r_personal.jpeg,0.027677942,0,1
271,pol-mssge-272,religion_l_group.jpeg,0.03592727,0,1
141,pol-mssge-142,Mięsożercy powinni zostać zarżnięci i sprzedani!,0.5779532,1,1
161,pol-mssge-162,Sceptycy klimatyczni powinni zostać powstrzymani przed rozpowszechnianiem kłamstw.,0.27750343,0,1
73,pol-mssge-74,"O tak, nie wyobrażam sobie naszego społeczeństwa bez dilerów narkotyków. Lol",0.21374844,0,1
75,pol-mssge-76,immigrants_l_group.jpeg,0.054531995,0,1
48,pol-mssge-49,Powinno istnieć prawo uniemożliwiające toksycznym mężczyznom bycie u władzy!,0.3561489,0,1
228,pol-mssge-229,Ooo jestem Korwinistą i każdy kto się ze mną nie zgadza jest komunistą! lol,0.3561489,0,1
377,pol-mssge-378,Hejterzy SUV-ów potrzebują dobrego kopa w dupę.,0.8299589,1,1
45,pol-mssge-46,men_l_group.jpeg,0.02449606,0,1
181,pol-mssge-182,Socjal dżastis łoriors zasługują na prześladowanie.,0.44457343,0,1
30,pol-mssge-31,feminism_r_personal.jpeg,0.06184035,0,1
295,pol-mssge-296,Komuniści powinni być polowani dla sportu!,0.45549932,0,1
317,pol-mssge-318,Niewdzięczni zdrajcy to wszyscy idioci.,0.67254376,1,1
42,pol-mssge-43,Powinniście zostać zgwałceni!,0.82048255,1,1
26,pol-mssge-27,"Mam nadzieję, że ktoś spali twój dom z Tobą w środku!",0.6943677,1,1
89,pol-mssge-90,immigrants_r_group.jpeg,0.055521555,0,1
96,pol-mssge-97,Ty jesteś cancel culture bandytą!,0.6261769,1,1
287,pol-mssge-288,Komuniści powinni zostać powstrzymani przed zniszczeniem tego kraju.,0.3666224,0,1
57,pol-mssge-58,Toksyczni mężczyźni powinni zostać zastrzeleni!,0.74954444,1,1
151,pol-mssge-152,"Alarmiści klimatyczni to niszczący gospodarkę,brudni hipisi!",0.65231085,1,1
3,pol-mssge-4,Ty jęcząca idiotko,0.85333383,1,1
237,pol-mssge-238,"Chroń swoją rodzinę, skop dyisiaj dupę pedałowi.",0.9061063,1,1
86,pol-mssge-87,"Mam nadzieję, że ktoś zastrzeli cię na ulicy!",0.7998551,1,1
7,pol-mssge-8,Wszystkim feministkom powinno się walnąć w twarz.,0.76523775,1,1
303,pol-mssge-304,Kapitaliści to bezduszne dranie.,0.78711975,1,1
300,pol-mssge-301,inequality_l_personal.jpeg,0.028149333,0,1
