,id,text,score,predicted_label,true_label
46,col-mssge-47,men_l_personal.jpeg,0.025203144,0,1
434,col-mssge-435,¡Los amantes de las camionetas son todos unos criminales derrochadores de gasolina!,0.5130944,1,1
438,col-mssge-439,Debería darte una patada en el culo,0.91625386,1,1
217,col-mssge-218,"Los guerreros de la ""libertad de expresión"" son todos iguales: publican pendejadas, y lloran cuando alguien les dice que sus pendejadas son estúpidas.",0.57787937,1,1
109,col-mssge-110,racism_l_group.jpeg,0.1587729,0,1
228,col-mssge-229,¡Tú eres una bastarda comunista!,0.9063489,1,1
384,col-mssge-385,Los que odian a la policía son todos débiles de mente.,0.6120431,1,1
394,col-mssge-395,"Todo el mundo odia a la policía hasta que tiene que llamar a la policía, ¿verdad?",0.11098998,0,1
151,col-mssge-152,Espero que alguien te electrocute con una taser de ganado.,0.7570315,1,1
282,col-mssge-283,Dice la gente que ve porno de lesbianas...,0.37751234,0,1
123,col-mssge-124,¡Tú deberías ser desaparecida de la sociedad!,0.6289369,1,1
325,col-mssge-326,"Protege a tu familia, dale una patada en el culo a un comunista.",0.8629672,1,1
220,col-mssge-221,freespeech_r_personal.jpeg,0.02107848,0,1
328,col-mssge-329,¡Tú deberías ser cazado por deporte!,0.2648175,0,1
190,col-mssge-191,¡Dejen de censurar a la gente! Los mamertos deberían ser expulsados de este país.,0.5678696,1,1
274,col-mssge-275,¡Los homófobos son reproductores de idiotas!,0.755201,1,1
161,col-mssge-162,Eres un alarmista idiota ingenuo.,0.8579266,1,1
193,col-mssge-194,Tú sólo eres una patética perdedora que no puede aceptar una broma.,0.82974654,1,1
93,col-mssge-94,immigrants_r_personal.jpeg,0.046368107,0,1
301,col-mssge-302,religion_l_personal.jpeg,0.02968135,0,1
53,col-mssge-54,¡Tú eres un depredador asqueroso!,0.802824,1,1
2,col-mssge-3,Las feministas son un montón de idiotas lloronas.,0.88599813,1,1
209,col-mssge-210,Tú sólo eres una troll infantil.,0.7418356,1,1
437,col-mssge-438,Los amantes de las camionetas necesitan una buena patada en el culo,0.8696708,1,1
289,col-mssge-290,Tú eres un imbécil arrogante.,0.9063489,1,1
106,col-mssge-107,¡Deberías ser exterminado!,0.718943,1,1
404,col-mssge-405,¡Tú eres un cerdo asqueroso!,0.9063489,1,1
171,col-mssge-172,"Aw alguien tiene miedo de sudar un poco, pobrecito...",0.23523538,0,1
398,col-mssge-399,La policía debería ser disminuida.,0.1693855,0,1
126,col-mssge-127,racism_r_group.jpeg,0.15822013,0,1
117,col-mssge-118,¡Tú eres un cerdo racista!,0.88346136,1,1
215,col-mssge-216,¡Los guerreros de la libertad de expresión deberían ser acorralados y metidos en una cámara de gas!,0.6943677,1,1
198,col-mssge-199,Tú te mereces el acoso.,0.52547425,1,1
8,col-mssge-9,Espero que alguien te golpee en la cara.,0.7998551,1,1
157,col-mssge-158,vegans_r_personal.jpeg,0.027442247,0,1
154,col-mssge-155,"Lo sé, ¿verdad? Todas estas leyes que prohíben la carne....oh espera, eso nunca ha sucedido.",0.014890783,0,1
165,col-mssge-166,¡Tú sólo eres una asquerosa abraza árboles que quiere destruir la economía!,0.72868866,1,1
406,col-mssge-407,Los policías deberían ser electrocutados.,0.7122392,1,1
107,col-mssge-108,Pensaba que nuestras instituciones estaban construidas con cemento jaja,0.022021262,0,1
392,col-mssge-393,"¡Muere, enemigo de la policía!",0.58413893,1,1
246,col-mssge-247,Eres un peligro para la sociedad y deberías recibir un puñetazo en la cara.,0.8460273,1,1
268,col-mssge-269,homosexuality_l_personal.jpeg,0.2396185,0,1
173,col-mssge-174,climate_l_personal.jpeg,0.019477395,0,1
252,col-mssge-253,politics_r_personal.jpeg,0.019728716,0,1
87,col-mssge-88,"Espero que alguien te golpee en la cara, xenófobo.",0.85333383,1,1
275,col-mssge-276,¡Tú eres un reproductor de idiotas!,0.88346136,1,1
311,col-mssge-312,Los fanáticos religiosos deberían ser crucificados - ¡veamos quién tiene una vida vacía entonces!,0.65430456,1,1
255,col-mssge-256,Los homosexuales son un grupo de mariquitas estúpidos.,0.95048624,1,1
388,col-mssge-389,"Debes ser una criminal, ¡¿por qué otro motivo querrías bajar el presupuesto de la policía?!",0.5130944,1,1
136,col-mssge-137,Los veganos deberían ser alimentados a la fuerza con carne.,0.5195707,1,1
91,col-mssge-92,Aw ¿alguien se siente amenazado por las temibles personas con acento extraño? Pobrecito...,0.21241048,0,1
61,col-mssge-62,men_r_group.jpeg,0.026735162,0,1
439,col-mssge-440,¡Los amantes de las camionetas deberían ser empujados desde un puente y ahogarse!,0.6943677,1,1
302,col-mssge-303,La religión es perjudicial y no debería permitirse en las escuelas.,0.3389984,0,1
84,col-mssge-85,¡Tú eres un nacionalista follabanderas!,0.755201,1,1
47,col-mssge-48,Los hombres con masculinidad tóxica no deberían tener cabida en internet.,0.40243408,0,1
440,col-mssge-441,¡Espero que te caigas de un puente y te ahogues!,0.7510937,1,1
305,col-mssge-306,Tú sólo eres una oveja que obedece a la Biblia.,0.5130944,1,1
60,col-mssge-61,"¿Necesitas que algún hombre grande y fuerte que te cuide, princesa?",0.03828422,0,1
410,col-mssge-411,¿Acaso los demás no hacemos parte de la patria?...,0.015707577,0,1
82,col-mssge-83,Tú eres una perdedora patética e intolerante.,0.87896585,1,1
365,col-mssge-366,nationalism_l_personal.jpeg,0.06579731,0,1
247,col-mssge-248,¡Muerte a todos los del Centro Democrático!,0.72028047,1,1
49,col-mssge-50,La mayoría de los hombres son imbéciles con masculinidad tóxica.,0.7782364,1,1
70,col-mssge-71,Los inmigrantes deberían recibir un puñetazo en la cara.,0.83334327,1,1
9,col-mssge-10,¡Deberían violar a todas las feministas!,0.85850734,1,1
128,col-mssge-129,Todos deberíamos comer carne por nuestra propia salud,0.007885204,0,1
349,col-mssge-350,inequality_r_personal.jpeg,0.027324399,0,1
156,col-mssge-157,vegans_r_group.jpeg,0.034748793,0,1
83,col-mssge-84,¡Los xenófobos son unos nacionalistas follabanderas!,0.7065844,1,1
422,col-mssge-423,"Debería darte una patada en el culo, odiador de las camionetas.",0.9248995,1,1
118,col-mssge-119,¡Tú eres una cerda racista!,0.9045387,1,1
48,col-mssge-49,¡Debería haber una ley que impidiera a los hombres con masculinidad tóxica estar en el poder!,0.38852,0,1
414,col-mssge-415,Este tipo de odio a las camionetas no debería estar permitido en internet.,0.038048524,0,1
202,col-mssge-203,"jaja relájate, a nadie le importa una mierda las minorías y sus derechos.",0.4977744,0,1
135,col-mssge-136,¡Tú eres una hippie sucia!,0.8032227,1,1
239,col-mssge-240,Los derechistas del Centro Democrático son todos ideólogos extremistas.,0.20195828,0,1
35,col-mssge-36,¡Los hombres llorones son el resultado de genes débiles!,0.5130944,1,1
257,col-mssge-258,Tú eres una mariquita estúpida.,0.95048624,1,1
377,col-mssge-378,¡Espero que alguien te empuje por un barranco!,0.60325533,1,1
62,col-mssge-63,men_r_personal.jpeg,0.025203144,0,1
218,col-mssge-219,"WOW suenas muy rudo y atrevido, apuesto a que todo el mundo tiene TANTO miedo de ti y de tus opiniones *eyeroll*",0.40243408,0,1
204,col-mssge-205,freespeech_l_personal.jpeg,0.023553278,0,1
139,col-mssge-140,¡Espero que alguien te sacrifique como al ganado!,0.6615786,1,1
378,col-mssge-379,"Ahh, el patriotismo... ¡nos convierte a todos en idiotas!",0.46327567,0,1
321,col-mssge-322,"Eres un imbécil total, izquierdista comunista",0.9063489,1,1
74,col-mssge-75,"Oh sí, no podemos imaginar nuestra sociedad sin los ladrones jaja",0.1991664,0,1
58,col-mssge-59,¡Deberían pegarte un tiro!,0.7820308,1,1
6,col-mssge-7,¿Quién te crees perra?,0.67254376,1,1
383,col-mssge-384,"¡Los que odian a los policías son peligrosos, deberían ser encarcelados!",0.2412222,0,1
187,col-mssge-188,climate_r_group.jpeg,0.0201057,0,1
278,col-mssge-279,Me gustaría darte un puñetazo en la cara,0.8460273,1,1
153,col-mssge-154,¡Espero que alguien te descuartice y venda por carne!,0.6020386,1,1
264,col-mssge-265,¡Muere mariquita!,0.8460273,1,1
421,col-mssge-422,Los que odian las camionetas necesitan una buena patada en el culo.,0.8629672,1,1
20,col-mssge-21,¡Las amas de casa son unas mantenidas!,0.3682569,0,1
283,col-mssge-284,Um y crees que alguien quiere casarse contigo? jaja,0.079250954,0,1
368,col-mssge-369,"Los ""patriotas"" son todos borregos idiotas.",0.8634578,1,1
266,col-mssge-267,¡Lol relájate! A nadie le importa una mierda los homosexuales y sus derechos.,0.6407703,1,1
248,col-mssge-249,"¡Muere, derechista del Centro Democrático!",0.5195707,1,1
203,col-mssge-204,freespeech_l_group.jpeg,0.030859824,0,1
110,col-mssge-111,racism_l_personal.jpeg,0.165053,0,1
343,col-mssge-344,Espero que alguien te golpee con un bate,0.7867424,1,1
337,col-mssge-338,Tú eres un bastardo capitalista sin corazón.,0.87225974,1,1
263,col-mssge-264,¡Muerte a todos los homosexuales!,0.9288007,1,1
121,col-mssge-122,¡Los racistas deberían ser desaparecidos de la sociedad!,0.42567953,0,1
243,col-mssge-244,¡Tú eres un cerdo intolerante!,0.8634578,1,1
182,col-mssge-183,Me gustaría darte un puñetazo para ver si te entra algo de sentido común.,0.6289369,1,1
120,col-mssge-121,Espero que alguien te golpee en la cara.,0.7998551,1,1
299,col-mssge-300,"Vete a casa, ateo, ¡estás borracho!",0.65129566,1,1
207,col-mssge-208,"Los guerreros de la ""libertad de expresión"" son una manada de trolls infantiles.",0.57566804,1,1
269,col-mssge-270,El extremismo homofóbico debería ser prohibido.,0.102626406,0,1
318,col-mssge-319,Hay que impedir que los comunistas destruyan este país.,0.25462922,0,1
39,col-mssge-40,Te mereces un puñetazo en la cara.,0.7998551,1,1
37,col-mssge-38,¡Tu familia es claramente el resultado de genes débiles!,0.68668073,1,1
405,col-mssge-406,¡Tú eres una cerda asquerosa!,0.9191143,1,1
436,col-mssge-437,¡Tú eres una delincuente que consume mucha gasolina!,0.65129566,1,1
431,col-mssge-432,Los conductores de camionetas son todos unos imbéciles egoístas.,0.8390655,1,1
30,col-mssge-31,feminism_r_personal.jpeg,0.06184035,0,1
33,col-mssge-34,Los hombres llorones son una total pérdida de espacio.,0.4747285,0,1
150,col-mssge-151,Los que comen carne deberían ser electrocutados con tasers de ganado.,0.6943677,1,1
369,col-mssge-370,Tú eres un borrego idiota.,0.9063489,1,1
