,id,text,score,predicted_label,true_label
397,ger-mssge-398,SUV-Fahrer sind allesamt egoistische Idioten.,0.85333383,1,1
13,ger-mssge-14,"Ok, fang mal an meine Küche zu regieren, dann schauen wir weiter :D",0.083999306,0,1
179,ger-mssge-180,"Hör auf, Menschen zu zensieren. Es gibt NICHTS, was nicht gesagt werden darf.",0.048099842,0,1
200,ger-mssge-201,Und es ist nicht mein Problem wenn dir jemand in die Fresse schlagen will.,0.54744303,1,1
344,ger-mssge-345,"Alle ""Patrioten"" sind gewalttätig und verdienen einen Schlag ins Gesicht.",0.75208336,1,1
351,ger-mssge-352,nationalism_r_personal.jpeg,0.06500591,0,1
268,ger-mssge-269,Atheisten sind arrogante Arschlöcher.,0.91625386,1,1
4,ger-mssge-5,Weinerlicher Hysteriker,0.4718924,0,1
165,ger-mssge-166,Klimaskeptiker muss man davon abhalten Lügen zu verbreiten.,0.2820025,0,1
206,ger-mssge-207,freespeech_r_personal.jpeg,0.02107848,0,1
188,ger-mssge-189,"Strib, du links-grünes Arschloch!",0.85333383,1,1
180,ger-mssge-181,Hört auf Leute zu zensieren! Diese Links-grünen sollte man aus dem Land werfen!,0.38852,0,1
193,ger-mssge-194,"Hör auf Leute anzugreifen, Hass im Internet gehört verboten.",0.11171334,0,1
127,ger-mssge-128,Dreckiger Hippie!,0.6099415,1,1
354,ger-mssge-355,Polizistenhasser sind alle weich in der Birne.,0.40243408,0,1
281,ger-mssge-282,Religion ist gefährlich und sollte verboten werden.,0.4269174,0,1
67,ger-mssge-68,Du brauchst eindeutig mehr Bildung.,0.20572066,0,1
117,ger-mssge-118,"Haha, na Gott sei Dank, wenn das Internet sagt es gibt keinen Rassissmus, wird das wohl gelöst sein.",0.091913216,0,1
11,ger-mssge-12,Du verdienst es vergewaltigt zu werden!,0.8115627,1,1
88,ger-mssge-89,Ich hoffe du first auf der Straße erschossen!,0.76197964,1,1
349,ger-mssge-350,"Ich wette, dein Land ist auch sehr stolz auf dich haha",0.05255287,0,1
66,ger-mssge-67,Die meisten Migranten sind ungebildet.,0.50759226,1,1
71,ger-mssge-72,Dir sollte man mal in die Fresse schlagen.,0.7570315,1,1
379,ger-mssge-380,police_r_personal.jpeg,0.01859777,0,1
407,ger-mssge-408,"Ohh, ich wette, du spielst auch zu Hause noch mit deinen kleinen Spielzeugautos!",0.09394901,0,1
23,ger-mssge-24,Du bist ein Parasit unseres Sozialstaats!,0.75027496,1,1
367,ger-mssge-368,Alle Polizisten sollten eingesperrt werden!,0.37694603,0,1
198,ger-mssge-199,Du bist nur ein Scheiße verbreitender Fascho!,0.9061063,1,1
46,ger-mssge-47,men_l_group.jpeg,0.02449606,0,1
74,ger-mssge-75,"Oh ja, ich kann mir Deutschland gar nicht ohne unsere lieben Drogendealer vorstellen. :D",0.31963667,0,1
372,ger-mssge-373,Polizisten sollten alle mal getasert werden.,0.5195707,1,1
15,ger-mssge-16,feminism_l_personal.jpeg,0.067380086,0,1
389,ger-mssge-390,Wir sollten einfach alle SUV-Hasser überfahren!,0.52786106,1,1
309,ger-mssge-310,"Milliardäre sind Schuld an der Armut, NIEMAND sollte so reich sein.",0.28674445,0,1
133,ger-mssge-134,"Für jeden Burger den du nicht isst, esse ich zwei! :D",0.021549871,0,1
269,ger-mssge-270,Du bist ein arrogantes Arschloch.,0.9061063,1,1
167,ger-mssge-168,Klimaskeptiker kommen einfach nicht klar mit Fakten.,0.12867521,0,1
332,ger-mssge-333,Verräter gehören ausgerottet wie Ungeziefer!,0.5195707,1,1
283,ger-mssge-284,Religiöse Leute sind ein Haufen dummer Schafe.,0.85173553,1,1
26,ger-mssge-27,Hausfrauen sollte man ihre Häuser anzünden und töten!,0.78711975,1,1
158,ger-mssge-159,Dir sollte man mal in die Fresse schlagen.,0.7570315,1,1
386,ger-mssge-387,"Reiß dich verdammt noch mal zusammen, du SUV-hassender Bastard!",0.9029226,1,1
238,ger-mssge-239,Dumme Lesbe.,0.6336687,1,1
406,ger-mssge-407,Die Freiheit Kinder zu überfahren?,0.44605255,0,1
366,ger-mssge-367,Die Polizei sollte verkleinert werden.,0.13214645,0,1
365,ger-mssge-366,police_l_personal.jpeg,0.019477395,0,1
173,ger-mssge-174,Klimaskeptiker sollte man als erstes töten um den Planeten zu retten!,0.7016913,1,1
44,ger-mssge-45,"Ja, wir brauchen mehr Männer mit dem Auftreten verwöhnter 8-jähriger",0.3389984,0,1
69,ger-mssge-70,Du dreckiger Ausländer!,0.7856813,1,1
72,ger-mssge-73,Ausländer sollte man wie Ungeziefer ausrotten!,0.6827122,1,1
189,ger-mssge-190,"Halleluja, linke Internetaktivisten lösen soziale Ungleichheit Post for Post….",0.11181668,0,1
318,ger-mssge-319,Ich hoffe jemand stellt deinen aufgespießten Kopf auf den Marktplatz!,0.52811706,1,1
22,ger-mssge-23,Du chauvinistisches Schwein!,0.7804726,1,1
171,ger-mssge-172,Klimaskeptikern sollte man die Fakten einprügeln.,0.5003284,1,1
299,ger-mssge-300,Kommunisten sind fauler Abschaum!,0.8364697,1,1
2,ger-mssge-3,Feministen sind weinerliche Hysterikerinnen.,0.6308517,1,1
107,ger-mssge-108,Rassisten haben keinen Platz im Internet.,0.32182294,0,1
308,ger-mssge-309,inequality_l_personal.jpeg,0.028149333,0,1
33,ger-mssge-34,Alle Männer sollten mal zum Abhärten zur Bundeswehr!,0.32020867,0,1
204,ger-mssge-205,"Haha, das Problem ist wohl eher, dass du nicht mit Gegenwind klarkommst!",0.09958932,0,1
161,ger-mssge-162,"Ja, wir werden alle sterben von schönem Wetter...",0.19870108,0,1
225,ger-mssge-226,AfD Wähler sind alle rechtsextreme Schweine!,0.7775208,1,1
90,ger-mssge-91,"Wie süß, hat da jemand Angst vorm schwarzen Mann? :D",0.25915736,0,1
53,ger-mssge-54,Die meisten Männer sind wiederliche Höhlenmenschen!,0.6407703,1,1
147,ger-mssge-148,"Wie süß, hat da jemand Angst vor den großen bösen Veganern? :D",0.31132057,0,1
29,ger-mssge-30,"Haha, ja klar, deine Mutti war die beste :D",0.38852,0,1
51,ger-mssge-52,Du bist so ein toxischer Idiot.,0.85333383,1,1
400,ger-mssge-401,Benzinschluckende Verbrecherin!,0.54471385,1,1
235,ger-mssge-236,Homosexualität ist eine Sünde über die an Schulen nicht thematisiert werden sollte.,0.47119883,0,1
115,ger-mssge-116,Rassisten sollte man vergasen!,0.6164197,1,1
257,ger-mssge-258,Du bist einfach die dümmste Kategorie Hete!,0.6675394,1,1
0,ger-mssge-1,"Es ist wichtiger für Frauen, gute Mütter zu sein, als Karriere zu machen.",0.25462922,0,1
317,ger-mssge-318,Man sollte die Köpfe alle Kapitalisten aufspießen und auf den Marktplatz stellen!,0.53875744,1,1
118,ger-mssge-119,"Wow, wusste gar nicht dass Du Expertin für Rassismus bist!",0.4555076,0,1
151,ger-mssge-152,"Diese Klima ""Aktivisten"" sollten aus dem Land geworfen werden!",0.37751234,0,1
245,ger-mssge-246,Tod allen Homos!,0.911035,1,1
261,ger-mssge-262,Stirb du Homo-Hasser!,0.8460273,1,1
1,ger-mssge-2,Frauen sollten nicht arbeiten dürfen!,0.6027529,1,1
338,ger-mssge-339,"Patriotismus ist schädlich, er sollte in Schulen nicht gefördert werden.",0.15822013,0,1
211,ger-mssge-212,Die Grünen sind alle kommunistische Arschlöcher!,0.85850734,1,1
239,ger-mssge-240,Dummer Homo.,0.83334327,1,1
242,ger-mssge-243,Du wiederliche Schwuchtel!,0.9061063,1,1
102,ger-mssge-103,Dich sollte man erschießen!,0.7675452,1,1
271,ger-mssge-272,Du dreckige Ungläubige!,0.65865606,1,1
232,ger-mssge-233,"Haha, ja wahrscheinlich weil Du zu dumm für ernsthafte Wahlprogramme bist! :D",0.72756535,1,1
288,ger-mssge-289,Ich würde Dir gern mal in die Fresse schlagen.,0.82048255,1,1
192,ger-mssge-193,freespeech_l_personal.jpeg,0.023553278,0,1
54,ger-mssge-55,Du bist ein wiederlicher Höhlenmensch!,0.7298119,1,1
40,ger-mssge-41,Du verdienst einen Schlag in die Fresse.,0.7675452,1,1
172,ger-mssge-173,Dir sollte man einfach die Fakten einprügeln.,0.23523538,0,1
99,ger-mssge-100,Diesen linken Arschlöchern sollte man mal in die Fresse schlagen.,0.8629672,1,1
334,ger-mssge-335,"Ich schäme mich für all die dummen, weinerlichen Verräter in meinem Land.",0.718943,1,1
336,ger-mssge-337,nationalism_l_group.jpeg,0.09394901,0,1
49,ger-mssge-50,Man bräuchte ein Gesetz das toxische Männer von mächtigen Positionen fernhält!,0.2540519,0,1
25,ger-mssge-26,Ich hoffe dir schlägt mal jemand in die Fresse.,0.74954444,1,1
128,ger-mssge-129,Veganer sollte man mal mit Fleisch stopfen,0.5195707,1,1
