,id,text,score,predicted_label,true_label
281,bra-mssge-282,Ateus são idiotas arrogantes.,0.9029226,1,1
82,bra-mssge-83,Xenófobos são um bando de paga pau de bandeiras!,0.7510937,1,1
425,bra-mssge-426,Os fãs de caminhonetes são todos criminosos bebedores de óleo diesel!,0.5130944,1,1
202,bra-mssge-203,freespeech_l_group.jpeg,0.030741978,0,1
355,bra-mssge-356,Deveriam te fuzilar em público!,0.7675452,1,1
84,bra-mssge-85,Xenófobos deveriam apanhar na cara,0.6615786,1,1
368,bra-mssge-369,"Todos os ""patriotas"" são violentos e deveriam levar uma surra.",0.687436,1,1
71,bra-mssge-72,Todos os imigrantes deveriam ser exterminados como vermes!,0.8460273,1,1
163,bra-mssge-164,"Você é uma abraçadora de árvore imunda, que só quer destruir a economia!",0.71027446,1,1
297,bra-mssge-298,Pessoas religiosas não são racionais e não poderiam ser autorizadas a votar!,0.52272606,1,1
267,bra-mssge-268,"Você é um homofóbico, seu perdedor enrustido",0.78565484,1,1
158,bra-mssge-159,Alarmistas climáticos são idiotas ingênuos.,0.7418356,1,1
215,bra-mssge-216,Os soldadinhos da liberdade de expressão são todos iguais: postam umas merdas burras e depois choram quando alguém mostra a merda que fizeram,0.6852916,1,1
371,bra-mssge-372,Tomara que te joguem de um penhasco!,0.65849507,1,1
122,bra-mssge-123,"kkk graças a Deus! O racismo agora foi totalmente resolvido, obrigado!",0.39669925,0,1
375,bra-mssge-376,nationalism_r_personal.jpeg,0.06500591,0,1
222,bra-mssge-223,Você é um perdedor preguiçoso.,0.7775208,1,1
80,bra-mssge-81,"Xenófobos são patéticos, intolerantes fracassados.",0.6677319,1,1
42,bra-mssge-43,Você deveria ser estuprada!,0.83334327,1,1
303,bra-mssge-304,Você é estúpida pra caralho!,0.96426713,1,1
300,bra-mssge-301,Você é uma tapada devoradora de Bíblia,0.56997263,1,1
405,bra-mssge-406,Caminhonetes são mais seguras e deveriam ser os únicos carros à venda!,0.009361716,0,1
179,bra-mssge-180,Negacionistas do clima deveriam ter alguma noção da realidade enfiada goela a baixo.,0.2524482,0,1
5,bra-mssge-6,Você é um frouxo!,0.5739874,1,1
253,bra-mssge-254,Você é uma bicha estúpida,0.96069145,1,1
246,bra-mssge-247,kkkk esses partidos de direita são tão fracos que não conseguem ganhar eleições sem ser com fraudes,0.4274071,0,1
53,bra-mssge-54,Você é um predador nojento!,0.7775208,1,1
14,bra-mssge-15,feminism_l_personal.jpeg,0.0665887,0,1
419,bra-mssge-420,cars_l_personal.jpeg,0.015770407,0,1
171,bra-mssge-172,climate_l_personal.jpeg,0.019100413,0,1
286,bra-mssge-287,Você é uma pecadora nojenta!,0.72756535,1,1
94,bra-mssge-95,Todos os livros de militantes deveriam ser ilegais e irem para a fogueira!,0.5252479,1,1
98,bra-mssge-99,Você é um bandido da cultura do cancelamento!,0.6120431,1,1
60,bra-mssge-61,"Hmm, você precisa de um homem forte, de verdade, para cuidar de você, querida?",0.10566349,0,1
245,bra-mssge-246,"Morra, direitista!",0.6827122,1,1
333,bra-mssge-334,A culpa é dos porcos capitalistas!,0.6149945,1,1
270,bra-mssge-271,Você é um caipira idiota!,0.83943826,1,1
378,bra-mssge-379,Pessoas que xingam a polícia não têm nada na cabeça,0.46173862,0,1
280,bra-mssge-281,"Ateísmo deveria ser criminalizado, eles não têm valores!",0.50789946,1,1
16,bra-mssge-17,Mães donas de casa que não pagam impostos não deveriam poder votar!,0.19694418,0,1
198,bra-mssge-199,"Morra, miitudol!",0.6989911,1,1
111,bra-mssge-112,Todos os racistas brancos são idiotas intolerantes,0.85850734,1,1
72,bra-mssge-73,Você deveria morrer como um verme!,0.8696708,1,1
189,bra-mssge-190,Esses militudos são perdedores patéticos que não aguentam uma brincadeirinha.,0.6500014,1,1
34,bra-mssge-35,Você é um desperdício de tempo,0.5678696,1,1
336,bra-mssge-337,Capitalistas deveriam apanhar nas ruas,0.44753164,0,1
123,bra-mssge-124,"Uau, nem sabia que você era especialista em racismo!",0.40336934,0,1
387,bra-mssge-388,"Ah claro, vamos sim fechar a polícia e ver quanto tempo isso dura! Kkkkkk",0.1182615,0,1
112,bra-mssge-113,Você é um idiota intolerante,0.8634578,1,1
130,bra-mssge-131,Você é uma elitista ignorante.,0.6675394,1,1
308,bra-mssge-309,Você deveria ser crucificada - vamos ver quem leva uma vida vazia!,0.6667219,1,1
283,bra-mssge-284,Você é uma idiota arrogante.,0.87225974,1,1
106,bra-mssge-107,hahaha que desculpa conveniente para ser uma fracassada!,0.6336687,1,1
143,bra-mssge-144,Pessoas que comem carne deveriam ser processadas por assassinato!,0.40348873,0,1
177,bra-mssge-178,Negacionistas do clima não conseguem seguir a ciência porque têm o cérebro pequeno demais!,0.56997263,1,1
113,bra-mssge-114,Você é uma idiota intolerante,0.87225974,1,1
360,bra-mssge-361,Patriotismo gera muitos danos e não deveria ser encorajado nas escolas.,0.0665887,0,1
29,bra-mssge-30,feminism_r_group.jpeg,0.083999306,0,1
196,bra-mssge-197,Você merece perseguição,0.4398409,0,1
241,bra-mssge-242,Você é um boçal intolerante!,0.65231085,1,1
126,bra-mssge-127,Temos que comer carne para o bem de nossa saúde,0.016964182,0,1
423,bra-mssge-424,Você é um idiota egoísta,0.8685752,1,1
421,bra-mssge-422,Caminhonetes deveriam ser proibidas!,0.059974585,0,1
234,bra-mssge-235,politics_l_personal.jpeg,0.021432023,0,1
228,bra-mssge-229,Você devia apanhar por ser esquerdopata,0.5130944,1,1
146,bra-mssge-147,"Pessoas que comam carne são incivilizados, são como homens das cavernas!",0.42167732,0,1
133,bra-mssge-134,Você é só uma hipponga suja!,0.7762574,1,1
224,bra-mssge-225,Esses esquerdistas são comunistas malditos!,0.7510937,1,1
173,bra-mssge-174,Negacionistas do clima deveriam ser expulsos do país!,0.37340668,0,1
1,bra-mssge-2,Mulheres não deveriam poder trabalhar!,0.5885171,1,1
35,bra-mssge-36,Homens chorões nascem por causa de genes fracos!,0.37751234,0,1
397,bra-mssge-398,"Tomara que alguém jogue spray de pimenta na sua cara, paga-pau de polícia",0.8460273,1,1
115,bra-mssge-116,Você é um porco racista!,0.8778702,1,1
250,bra-mssge-251,Homossexualidade é um pecado e não deveria ser abordada nas escolas.,0.47119883,0,1
403,bra-mssge-404,police_r_personal.jpeg,0.01859777,0,1
229,bra-mssge-230,Membros dos partidos de esquerda deveriam ser fuzilados em público!,0.6943677,1,1
46,bra-mssge-47,men_l_personal.jpeg,0.025320992,0,1
190,bra-mssge-191,Você é um fracassado patético que não aguenta uma brincadeira,0.78882504,1,1
230,bra-mssge-231,Eu deveria te dar um tiro na frente de todo mundo!,0.7856813,1,1
394,bra-mssge-395,Policiais são porcos nojentos!,0.7967344,1,1
193,bra-mssge-194,Você é um comunista militudo!,0.37166002,0,1
103,bra-mssge-104,Deviam te exterminar!,0.6943677,1,1
218,bra-mssge-219,freespeech_r_personal.jpeg,0.02107848,0,1
144,bra-mssge-145,Pessoas que comem carne são nojentas,0.48627716,0,1
330,bra-mssge-331,Capitalistas são filhos da puta sem coração.,0.9061063,1,1
89,bra-mssge-90,"Ah claro, pessoas que não sejam indígenas não têm lugar aqui kkkkkkk",0.45549932,0,1
165,bra-mssge-166,Você deveria apanhar na cara.,0.6615786,1,1
70,bra-mssge-71,Você deveria apanhar na cara.,0.6615786,1,1
86,bra-mssge-87,"Tomara que alguém te quebre a cara, sua xenófoba",0.7761081,1,1
422,bra-mssge-423,Motoristas de caminhonetes são todos idiotas egoístas,0.7657292,1,1
431,bra-mssge-432,Tomara que você caia de uma ponte e se afogue!,0.7252971,1,1
269,bra-mssge-270,Homofóbicos são caipiras idiotas!,0.78711975,1,1
319,bra-mssge-320,Você é dessa escória comunista preguiçosa!,0.85850734,1,1
56,bra-mssge-57,Você devia levar um soco na cara,0.7510937,1,1
414,bra-mssge-415,Deveríamos atropelar todo esse povo que diz odiar caminhonetes!,0.6615786,1,1
33,bra-mssge-34,Homene bebês chorões são um total desperdício de tempo,0.3811502,0,1
430,bra-mssge-431,Esses fãs de caminhonetes deviam ser empurrados da ponte e se afogarem!,0.6943677,1,1
156,bra-mssge-157,Alarmistas climáticos deveriam ser impedidos de seguir espalhando mentiras,0.28087774,0,1
194,bra-mssge-195,Você é uma comunista militudol!,0.4810288,0,1
150,bra-mssge-151,Comedores de carne deveriam ser abatidos e vendidos por aí!,0.54649305,1,1
180,bra-mssge-181,Que vontade de te enfiar alguma noção da realidade goela a baixo,0.2854835,0,1
67,bra-mssge-68,Imigrantes são ratos sujos!,0.8778702,1,1
370,bra-mssge-371,"Todos os ""patriotas"" deveriam ser empurrados de um penhasco!",0.5716857,1,1
298,bra-mssge-299,Pessoas religiosas são um bando tapados que devoram bíblibas,0.5559701,1,1
287,bra-mssge-288,Todos os ateus vão queimar no inferno,0.85333383,1,1
311,bra-mssge-312,religion_r_group.jpeg,0.03781283,0,1
288,bra-mssge-289,Você vai queimar no inferno em breve,0.76197964,1,1
