,id,text,score,predicted_label,true_label
209,idn-mssge-210,Pendukung PDI-P kayanya perlu disadarin biar ga jadi orang goblok,0.5239335,1,1
50,idn-mssge-51,Dasar sampah goblok,0.8540474,1,1
45,idn-mssge-46,men_l_group.jpeg,0.025085296,0,1
176,idn-mssge-177,Berhenti menyensor orang-orang. SJW harusnya dikeluarkan dari negara ini.,0.25462922,0,1
160,idn-mssge-161,climate_l_personal.jpeg,0.019477395,0,1
341,idn-mssge-342,nationalism_r_group.jpeg,0.085582085,0,1
177,idn-mssge-178,SJW cuma pengecut yang ga bisa diajak bercanda,0.5678696,1,1
285,idn-mssge-286,religion_r_group.jpeg,0.03781283,0,1
56,idn-mssge-57,Muka lo pantes ditonjok,0.048594624,0,1
99,idn-mssge-100,Pendukung komunis harusnya ditonjok aja,0.5195707,1,1
292,idn-mssge-293,Kamu cuma sampah komunis pemalas!,0.85333383,1,1
254,idn-mssge-255,Mati aja lo dasar homofobik!,0.7570315,1,1
67,idn-mssge-68,Imigran sama kayak tikus kotor!,0.8629672,1,1
391,idn-mssge-392,Pecinta mobil SUV perlu dihajar,0.54744303,1,1
47,idn-mssge-48,Laki sampah mending ga usah main internet,0.56997263,1,1
97,idn-mssge-98,Pendukung komunis harusnya ditonjok aja mukanya.,0.584095,1,1
224,idn-mssge-225,PKS bahaya buat masyarakat dan emang harusnya ditonjok aja,0.44942492,0,1
352,idn-mssge-353,Mati aja lo pembenci polisi!,0.6744087,1,1
319,idn-mssge-320,Pengkhianat sudah seharusnya disamakan dengan teroris sampah!,0.57566804,1,1
309,idn-mssge-310,Kita harusnya memenggal kepala para kapitalis!,0.7308154,1,1
304,idn-mssge-305,dasar lo kapitalis bangsat ga punya hati,0.9209984,1,1
22,idn-mssge-23,Lo tuh cuma beban bagi negara!,0.44126466,0,1
40,idn-mssge-41,Cowok cengeng pantesnya dikebiri aja!,0.68408644,1,1
84,idn-mssge-85,"Gue harap ada orang yang nonjok muka lo, dasar rasis.",0.6863638,1,1
28,idn-mssge-29,Iya gue setuju mamak lo yang terbaik,0.06896287,0,1
232,idn-mssge-233,Semua orang homo harusnya dijebloskan ke penjara!,0.76523775,1,1
189,idn-mssge-190,Berhenti nyakitin orang! Kebencian harusnya dilarang di internet!,0.13214645,0,1
365,idn-mssge-366,Polisi lebih baik mati!,0.7701451,1,1
350,idn-mssge-351,Lo pantes digebukin di jalan,0.511324,1,1
216,idn-mssge-217,politics_l_personal.jpeg,0.021432023,0,1
103,idn-mssge-104,racism_l_group.jpeg,0.15932569,0,1
125,idn-mssge-126,Para vegan harusnya dipaksa makan daging.,0.3389984,0,1
323,idn-mssge-324,Pengkhianat harusnya dimusnahkan kayak hama!,0.6588125,1,1
212,idn-mssge-213,Lo harusnya ditembak langsung!,0.70934254,1,1
214,idn-mssge-215,"""oooo saya pendukung PDI-P dan orang yang tidak setuju dengan saya namanya intoleran"" hahahaha",0.23812068,0,1
78,idn-mssge-79,Para rasis harusnya ga boleh jadi WNI,0.36867723,0,1
390,idn-mssge-391,Lo tu penjahat yang boros bensin,0.5130944,1,1
234,idn-mssge-235,Dasar cowo homo bencong bodoh,0.90451443,1,1
142,idn-mssge-143,Gue harap ada yang membantai dan menjual lo untuk daging!,0.681338,1,1
185,idn-mssge-186,Social Justice Warriors (SJW): melawan ketidakadilan dengan satu postingan setiap harinya,0.042657252,0,1
9,idn-mssge-10,Semua feminis pantes diperkosa!,0.8540474,1,1
98,idn-mssge-99,"Harusnya lo ditonjok sampai sadar, ga usah sok",0.5230719,1,1
195,idn-mssge-196,Semua pejuang kebebasan berpendapat perlu ditonjok mukanya,0.54744303,1,1
126,idn-mssge-127,Harusnya gue suapin burger langsung ke mulut lo ya,0.44942492,0,1
211,idn-mssge-212,Pendukung PDI-P komunis harusnya ditembak aja langsung!,0.7016913,1,1
139,idn-mssge-140,Pemakan daging harusnya disetrum kaya hewan ternak,0.33294448,0,1
395,idn-mssge-396,Kebebasan apa? Kebebasan dari Hongkong? Hahahaha,0.11088664,0,1
166,idn-mssge-167,Dasar goblok! Otak lo ga nyampe buat paham sains,0.73663366,1,1
364,idn-mssge-365,"Gue harap ada orang yang nyetrum lo, dasar pendukung polisi",0.4196762,0,1
229,idn-mssge-230,politics_r_group.jpeg,0.028974265,0,1
110,idn-mssge-111,Dasar kamu babi rasis,0.8778702,1,1
202,idn-mssge-203,freespeech_r_personal.jpeg,0.02107848,0,1
146,idn-mssge-147,vegans_r_personal.jpeg,0.027442247,0,1
4,idn-mssge-5,"Semua feminis adalah para pelacur (jalang) yang merasa paling benar, yang paling berhak atas apapun!",0.8696708,1,1
100,idn-mssge-101,Lo pantes dimusnahin,0.5940531,1,1
149,idn-mssge-150,Pengamat iklim itu orang idiot yang naif,0.802824,1,1
215,idn-mssge-216,politics_l_group.jpeg,0.028974265,0,1
132,idn-mssge-133,vegans_l_personal.jpeg,0.02920996,0,1
236,idn-mssge-237,Dasar homo menjijikkan!,0.91625386,1,1
247,idn-mssge-248,Orang homofobia semuanya pengecut yang ga percaya diri.,0.5130944,1,1
266,idn-mssge-267,Terbakarlah kamu di neraka,0.8252207,1,1
199,idn-mssge-200,"Pejuang kebebasan berbicara semuanya sama: memposting omong kosong, dan merengek waktu orang kasih tahu mereka bahwa omong kosong mereka bodoh",0.78207105,1,1
85,idn-mssge-86,Para rasis seharusnya diculik dan dilenyapkan!,0.48207104,0,1
366,idn-mssge-367,Pendukung polisi lebih baik mati,0.7856813,1,1
397,idn-mssge-398,cars_r_group.jpeg,0.019728716,0,1
10,idn-mssge-11,Lo tuh pantes diperkosa!,0.6827122,1,1
392,idn-mssge-393,Lo kayanya perlu dihajar,0.5940531,1,1
120,idn-mssge-121,"Harusnya ada hukum yang melarang para penganut vegan untuk punya anak, itu namanya kekerasan terhadap anak!",0.28548008,0,1
308,idn-mssge-309,Gue berharap ada orang yang mukul lo pake tongkat,0.7105462,1,1
317,idn-mssge-318,Pengkhianat yang gak tau terima kasih adalah idiot,0.6991143,1,1
147,idn-mssge-148,Pengamat iklim harusnya dihentikan dari menyebarkan hoax,0.11305673,0,1
242,idn-mssge-243,Hahaha santai dong! Ga ada yang peduli sama hak kalian kali,0.28425202,0,1
362,idn-mssge-363,Dasar babi menjijikkan!,0.8540474,1,1
221,idn-mssge-222,Pendukung PKS emang keras kepala!,0.3388922,0,1
268,idn-mssge-269,Lo harusnya ditempak di kepala!,0.584095,1,1
288,idn-mssge-289,Para komunis harusnya dijebloskan ke penjara karena mengancam demokrasi!,0.40614098,0,1
89,idn-mssge-90,immigrants_r_group.jpeg,0.055521555,0,1
37,idn-mssge-38,Udah jelas keluarga lo hasil gen lemah!,0.5588244,1,1
143,idn-mssge-144,"Iya kan? Banyak banget aturan hukum kita yang melarang daging.. Eh tunggu, kan ga ada hukum yang melarang",0.023671126,0,1
32,idn-mssge-33,Semua lelaki harusnya masuk tentara biar kuat!,0.14082454,0,1
