,id,text,score,predicted_label,true_label
1365,phl-mssge-169,Gusto kong suntukin ka nang ika'y matauhan.,0.5230719,1.0,1
1673,phleng-mssge-78,Xenophobes shouldn't be tolerated on the internet,0.28547668,0.0,1
1454,phl-mssge-258,homosexuality_r_group.jpeg,0.2396185,0.0,1
41,gbr-mssge-42,You should be castrated!,0.78207105,1.0,1
718,indeng-mssge-320,Traitors should be identified for what they are: terrorist scum!,0.7344449,1.0,1
477,indeng-mssge-79,Xenophobes should lose their citizenship and be thrown out of the country!,0.4269174,0.0,1
1130,nig-mssge-333,Your're an idiotic goat.,0.9288007,1.0,1
283,gbr-mssge-284,The only thing that's empty is people's prayers,0.081625134,0.0,1
2215,usa-mssge-221,You're a right wing extremist ideologue.,0.27525392,0.0,1
274,gbr-mssge-275,Religious people aren't logical and shouldn't be allowed to vote!,0.5779532,1.0,1
421,indeng-mssge-23,You are a blood-sucking parasite on the system.,0.8540474,1.0,1
901,nig-mssge-104,racism_l_group.jpeg,0.1587729,0.0,1
2228,usa-mssge-234,Homosexuals are a bunch of stupid pansies.,0.9288007,1.0,1
592,indeng-mssge-194,Free speech warriors are just shitposting fascists!,0.76197964,1.0,1
1934,phleng-mssge-339,I hope someone pushes you off a cliff!,0.7252971,1.0,1
1463,phl-mssge-267,Malapit ka nang masunog sa impiyerno.,0.44942492,0.0,1
1486,phl-mssge-290,Ang mga makakaliwang komunista ay ganap na gunggong.,0.54471385,1.0,1
2057,usa-mssge-63,men_r_personal.jpeg,0.025320992,0.0,1
900,nig-mssge-103,"What a comfortable excuse to be a loser, haha",0.6407567,1.0,1
1699,phleng-mssge-104,racism_l_group.jpeg,0.15932569,0.0,1
1765,phleng-mssge-170,Climate skeptics should be killed to save the planet!,0.6943677,1.0,1
2129,usa-mssge-135,Meat-eaters should be prosecuted for murder!,0.49142194,0.0,1
183,gbr-mssge-184,Death to all social justice warriors!,0.6667219,1.0,1
244,gbr-mssge-245,homosexuality_l_personal.jpeg,0.2396185,0.0,1
326,gbr-mssge-327,"Don't worry, your country is ashamed of you too",0.4014846,0.0,1
1832,phleng-mssge-237,You're a disgusting faggot!,0.95048624,1.0,1
1789,phleng-mssge-194,Free speech warriors are just shitposting fascists!,0.76197964,1.0,1
122,gbr-mssge-123,You're such an ignorant elitist.,0.7497506,1.0,1
1829,phleng-mssge-234,Homosexuals are a bunch of stupid pansies.,0.9288007,1.0,1
2261,usa-mssge-267,You'll burn in hell soon.,0.85173553,1.0,1
427,indeng-mssge-29,Yeah I agree your mum was the best lol,0.2540519,0.0,1
1523,phl-mssge-327,"Huwag mag-alala, ikinahihiya ka rin ng bansa mo.",0.34626248,0.0,1
570,indeng-mssge-172,"Hmm I think climate skeptics are pretty overrated, lol",0.20219094,0.0,1
1438,phl-mssge-242,"Uh, oh ang mga bading ay ipinaghihiyawang muli ang kanilang mga karapatan.",0.41767508,0.0,1
660,indeng-mssge-262,Atheists are all arrogant assholes.,0.944597,1.0,1
1638,phleng-mssge-43,You should be raped!,0.85333383,1.0,1
1721,phleng-mssge-126,Vegans should all be force-fed meat.,0.5885171,1.0,1
1330,phl-mssge-134,"Dapat nating ihinto ang paghain ng karne sa mga bata, ito'y napakasama para sa kanila.",0.058737632,0.0,1
1775,phleng-mssge-180,All social justice warriors are dangerous communists!,0.39915034,0.0,1
2304,usa-mssge-310,We should put all capitalists' heads on spikes!,0.568186,1.0,1
2342,usa-mssge-348,"Cop-haters are all criminals, why else would they want to defund police?!",0.48627716,0.0,1
2380,usa-mssge-386,SUV should not be allowed to park in cities.,0.021432023,0.0,1
1260,phl-mssge-64,Ang dapat ay mga legal na imigrante lamang ang ating tanggapin.,0.23198941,0.0,1
53,gbr-mssge-54,You are a nasty predator!,0.7510937,1.0,1
1997,usa-mssge-3,Feminists are all a bunch of whiny idiots.,0.91625386,1.0,1
431,indeng-mssge-33,All men should be required to serve in the army to toughen them up!,0.34804323,0.0,1
1629,phleng-mssge-34,Crybaby men are a total waste of space.,0.5362655,1.0,1
764,indeng-mssge-366,Death to all police!,0.83334327,1.0,1
528,indeng-mssge-130,"We'd be better off if vegans would finally shut the fuck up, lol",0.89241093,1.0,1
1337,phl-mssge-141,Sana'y gamitan ka ng taser nang ma-electric shock ka.,0.60325533,1.0,1
139,gbr-mssge-140,Meat-eaters should all be tased with cattle prods,0.42349213,0.0,1
1687,phleng-mssge-92,"All this ""wokeness"" shouldn't be taught in schools.",0.15490346,0.0,1
1402,phl-mssge-206,Ang mga Liberalista ay mga talunang walang ginagawa.,0.48228607,0.0,1
2392,usa-mssge-398,cars_r_group.jpeg,0.019603057,0.0,1
2308,usa-mssge-314,inequality_r_group.jpeg,0.036634352,0.0,1
1002,nig-mssge-205,APC should be convicted of  of treason and separated!,0.2312681,0.0,1
1441,phl-mssge-245,homosexuality_l_personal.jpeg,0.2396185,0.0,1
2275,usa-mssge-281,I want to punch you in the face,0.85333383,1.0,1
1647,phleng-mssge-52,You're a dumb tradwife.,0.85333383,1.0,1
801,nig-mssge-4,You nonsense spouting fool.,0.8403191,1.0,1
1414,phl-mssge-218,Ang mga Nacionalista ay dapat pigilan sa pagkalat ng kasinungalingan.,0.31825066,0.0,1
1576,phl-mssge-380,Dapat nating sagasaan na lang ang lahat ng mga motorcycle-hater!,0.55820185,1.0,1
837,nig-mssge-40,You deserve a punch in the face.,0.8115627,1.0,1
1574,phl-mssge-378,Ang mga motorcycle-hater ay kailangang tadyakan.,0.3308965,0.0,1
501,indeng-mssge-103,haha what a convenient excuse for being a loser!,0.6831271,1.0,1
510,indeng-mssge-112,Casteists should all be punched in the face.,0.78711975,1.0,1
1042,nig-mssge-245,homosexuality_l_personal.jpeg,0.2396185,0.0,1
1952,phleng-mssge-357,police_l_personal.jpeg,0.019603057,0.0,1
733,indeng-mssge-335,You're a liar and propagandist!,0.7762574,1.0,1
1222,phl-mssge-26,Dapat sunugin ng mga stay-at-home moms ang kanilang mga bahay at sila'y mamatay.,0.7308154,1.0,1
1147,nig-mssge-350,Police-haters deserve to be beaten in the streets,0.6615786,1.0,1
955,nig-mssge-158,"Yes, we're all going to die from the nicer weather…",0.2836219,0.0,1
1244,phl-mssge-48,Ang mga lalaking toxic ay walang lugar sa Internet.,0.30993456,0.0,1
2354,usa-mssge-360,All cops are bastards.,0.9029226,1.0,1
2218,usa-mssge-224,"Punch all Republicans, they're a menace to society.",0.6943677,1.0,1
1461,phl-mssge-265,Isa kang salaulang hindi naniniwala sa relihiyon!,0.48569724,0.0,1
1935,phleng-mssge-340,Ahh patriotism--makes idiots of us all!,0.67735565,1.0,1
1234,phl-mssge-38,Ang pamilya mo ay malinaw na resulta ng mahihinang hene o genes!,0.52811706,1.0,1
2237,usa-mssge-243,Lol lighten up! no one gives a shit about homos and your rights,0.8403191,1.0,1
2292,usa-mssge-298,Tax the rich? You mean the people who actually work for a living?,0.04067813,0.0,1
883,nig-mssge-86,Antiforeigners should be taken out and shot!,0.743089,1.0,1
2007,usa-mssge-13,"Ok, start in my kitchen and we'll see how it goes lol",0.12520397,0.0,1
232,gbr-mssge-233,Homosexuals should be thrown in prison!,0.7701451,1.0,1
2217,usa-mssge-223,You're a bigoted pig!,0.8579266,1.0,1
1037,nig-mssge-240,Death to all homosexuals!,0.944597,1.0,1
1450,phl-mssge-254,Kamatayan sa lahat ng mga homophobe o mga ayaw sa mga homosexual!,0.8252207,1.0,1
2233,usa-mssge-239,You deserve to have your ass kicked,0.911035,1.0,1
1665,phleng-mssge-70,Immigrants should be punched in the face.,0.85173553,1.0,1
1043,nig-mssge-246,Homophobic extremism should be prohibited.,0.23415339,0.0,1
1871,phleng-mssge-276,Religious people are all a bunch of bible-beating sheep.,0.6744087,1.0,1
1265,phl-mssge-69,Isang ka lamang salaulang imigrante!,0.49151286,0.0,1
1056,nig-mssge-259,homosexuality_r_personal.jpeg,0.25084448,0.0,1
1174,nig-mssge-377,"Chill out, you SUV-hating bastard!",0.85333383,1.0,1
1380,phl-mssge-184,Kamatayan para sa lahat ng mga social justice warriors!,0.6943677,1.0,1
1434,phl-mssge-238,"Protektahan ang iyong pamilya, tadyakan ang isang homosexual ngayon.",0.38434127,0.0,1
587,indeng-mssge-189,freespeech_l_personal.jpeg,0.023317585,0.0,1
1828,phleng-mssge-233,Homosexuals should be thrown in prison!,0.7701451,1.0,1
2165,usa-mssge-171,The best way to save the planet would be to kill you!,0.8403191,1.0,1
335,gbr-mssge-336,"All ""patriots"" are violent and should be punched in the face.",0.78711975,1.0,1
1659,phleng-mssge-64,We should only welcome legal immigrants,0.29771072,0.0,1
286,gbr-mssge-287,religion_r_personal.jpeg,0.02826718,0.0,1
107,gbr-mssge-108,All racist whites are bigoted arseholes.,0.9061063,1.0,1
1916,phleng-mssge-321,"You're terrorist scum, traitor!",0.9029226,1.0,1
491,indeng-mssge-93,"All ""woke"" books should be illegal and burned!",0.53875744,1.0,1
1620,phleng-mssge-25,I hope someone punches you in the face.,0.85173553,1.0,1
2328,usa-mssge-334,"""Patriots"" are all liars and propagandists!",0.67254376,1.0,1
1762,phleng-mssge-167,Idiot! Your brain is too small to follow the science!,0.90451443,1.0,1
845,nig-mssge-48,Toxic men should have no place on the internet.,0.3389984,0.0,1
350,gbr-mssge-351,You deserve to be beaten in the streets,0.6744087,1.0,1
1706,phleng-mssge-111,You're a racist pig!,0.911035,1.0,1
1553,phl-mssge-357,police_l_personal.jpeg,0.019603057,0.0,1
375,gbr-mssge-376,Petrol car-hating bastards need to get a fucking grip!,0.8778702,1.0,1
1242,phl-mssge-46,men_l_group.jpeg,0.025085296,0.0,1
1746,phleng-mssge-151,"You're such a naïve, alarmist idiot.",0.911035,1.0,1
380,gbr-mssge-381,I'd like to run you over with my petrol car!,0.5942688,1.0,1
1737,phleng-mssge-142,Meat-eaters should be butchered and sold!,0.37751234,0.0,1
1088,nig-mssge-291,"You're a total dim-witt, you communist leftie.",0.71027446,1.0,1
989,nig-mssge-192,Free speech warriors are a bunch of childish shitposters.,0.7570315,1.0,1
1680,phleng-mssge-85,"I hope someone punches you in the face, xenophobe.",0.85850734,1.0,1
1050,nig-mssge-253,I'd like to punch you in the face,0.8460273,1.0,1
47,gbr-mssge-48,Toxic men should have no place on the internet.,0.3389984,0.0,1
1325,phl-mssge-129,Sana'y may kumatay sa iyo tulad ng baka!,0.82048255,1.0,1
449,indeng-mssge-51,You are such a toxic moron.,0.9061063,1.0,1
1276,phl-mssge-80,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay mga kaawa-awa at talunang panatiko.,0.41530323,0.0,1
1729,phleng-mssge-134,"We should stop serving meat to children, it's terrible for them",0.15987846,0.0,1
1176,nig-mssge-379,"I should kick your ass, SUV-hater",0.944597,1.0,1
1289,phl-mssge-93,"Ang lahat ng mga ""woke"" na libro ay dapat ilegal at sunugin!",0.3666224,0.0,1
1457,phl-mssge-261,"Ang ateyismo o kawalan ng paniniwala sa Diyos ay dapat labag sa batas, wala itong pinahahalagahan!",0.2855005,0.0,1
591,indeng-mssge-193,You're just a childish shitposter.,0.83334327,1.0,1
2355,usa-mssge-361,You're a cop-loving bastard.,0.9029226,1.0,1
2340,usa-mssge-346,Cop-haters are all soft in the head.,0.4339631,0.0,1
1471,phl-mssge-275,Ang mga relihiyosong tao ay wala sa katuwiran at hindi dapat payagang bumoto!,0.54325575,1.0,1
365,gbr-mssge-366,Death to all police!,0.83334327,1.0,1
376,gbr-mssge-377,"Get a fucking grip, you petrol car-hating bastard!",0.9563754,1.0,1
155,gbr-mssge-156,Climate alarmists should all be run over by 4x4s!,0.5195707,1.0,1
2221,usa-mssge-227,"Die, you Republican!",0.7510937,1.0,1
198,gbr-mssge-199,You should be gassed!,0.57761645,1.0,1
1563,phl-mssge-367,Mamatay kang nagtitiwala sa mga kapulisan!,0.44942492,0.0,1
1546,phl-mssge-350,Ang lahat ng 'di nagtitiwala sa kapulisan ay karapat-dapat na bugbugin sa mga kalye.,0.44531298,0.0,1
949,nig-mssge-152,"Climate alarmists are economy-destroying, dirty treehuggers!",0.5739874,1.0,1
2024,usa-mssge-30,feminism_r_group.jpeg,0.08241652,0.0,1
292,gbr-mssge-293,You're just lazy communist scum!,0.8778702,1.0,1
1447,phl-mssge-251,Isa kang idyotang nagpapalahi!,0.7775208,1.0,1
1033,nig-mssge-236,Homosexuals are disgusting faggots!,0.96069145,1.0,1
236,gbr-mssge-237,You're a disgusting faggot!,0.95048624,1.0,1
1221,phl-mssge-25,Sana'y may sumuntok sa mukha mo.,0.5940531,1.0,1
1089,nig-mssge-292,Communist lefties are all lazy scum!,0.8460273,1.0,1
181,gbr-mssge-182,SJWs deserve harassment.,0.54823303,1.0,1
324,gbr-mssge-325,You should be shot on sight!,0.76197964,1.0,1
594,indeng-mssge-196,All free speech warriors need to be punched in the face.,0.743089,1.0,1
2064,usa-mssge-70,Immigrants should be punched in the face.,0.85173553,1.0,1
2040,usa-mssge-46,men_l_group.jpeg,0.02449606,0.0,1
89,gbr-mssge-90,immigrants_r_group.jpeg,0.055521555,0.0,1
1875,phleng-mssge-280,Religious bigots should all be punched in the face.,0.7701451,1.0,1
160,gbr-mssge-161,climate_l_personal.jpeg,0.019477395,0.0,1
2372,usa-mssge-378,SUV-haters need a good kick in the ass.,0.8988238,1.0,1
29,gbr-mssge-30,feminism_r_group.jpeg,0.08241652,0.0,1
1760,phleng-mssge-165,"You must be too stupid to follow the science, then.",0.85173553,1.0,1
306,gbr-mssge-307,"You're the one to blame, capitalist pig!",0.7998551,1.0,1
565,indeng-mssge-167,Idiot! Your brain is too small to follow the science!,0.90451443,1.0,1
128,gbr-mssge-129,I hope someone slaughters you like cattle!,0.718943,1.0,1
673,indeng-mssge-275,Religious people aren't logical and shouldn't be allowed to vote!,0.5779532,1.0,1
77,gbr-mssge-78,Xenophobes shouldn't be tolerated on the internet,0.2853768,0.0,1
1632,phleng-mssge-37,You're clearly a result of weak genes!,0.57271194,1.0,1
575,indeng-mssge-177,Stop censoring people! SJWs should be thrown out of this country!,0.4014846,0.0,1
776,indeng-mssge-378,SUV-haters need a good kick in the arse.,0.88599813,1.0,1
1861,phleng-mssge-266,All atheists will burn in hell.,0.89241093,1.0,1
896,nig-mssge-99,You should have the wokeness punched out of you.,0.5195707,1.0,1
310,gbr-mssge-311,I hope someone puts your head on a spike!,0.6744087,1.0,1
1818,phleng-mssge-223,You're a bigoted animal!,0.7418356,1.0,1
1651,phleng-mssge-56,Toxic men should be punched in the face.,0.7510937,1.0,1
2203,usa-mssge-209,You're a commie bastard!,0.9061063,1.0,1
164,gbr-mssge-165,"You must be too stupid to follow the science, then.",0.85173553,1.0,1
1853,phleng-mssge-258,homosexuality_r_group.jpeg,0.23812068,0.0,1
1667,phleng-mssge-72,Immigrants should all be exterminated like pests!,0.8403191,1.0,1
699,indeng-mssge-301,inequality_l_personal.jpeg,0.027677942,0.0,1
1479,phl-mssge-283,Dapat kang ipako sa krus - tingnan natin kung sino ang may buhay na walang halaga!,0.45921504,0.0,1
1270,phl-mssge-74,"Ah, oo, hindi lubos maisip na ang ating lipunan ay walang mga nagbebenta ng droga lol.",0.147767,0.0,1
522,indeng-mssge-124,Pure vegetarians are protectors of Brahmanical patriarchy!,0.27236435,0.0,1
1358,phl-mssge-162,Ang mga nagdududa tungkol sa climate change ay dapat pigilang magkalat ng mga kasinungalingan.,0.1996317,0.0,1
1579,phl-mssge-383,"Ha ha, pusta ko'y hindi ka man lamang marunong sumakay ng motorsiklo kayat bakit ka nag-aalala?",0.27750343,0.0,1
1404,phl-mssge-208,Ang mga Liberalista ay mga bastardong oposisyon!,0.7675452,1.0,1
118,gbr-mssge-119,racism_r_personal.jpeg,0.15545623,0.0,1
539,indeng-mssge-141,I hope someone tases you with a cattle prod,0.52360797,1.0,1
1371,phl-mssge-175,climate_r_personal.jpeg,0.019477395,0.0,1
1433,phl-mssge-237,Isa kang nakadidiri bading!,0.11367676,0.0,1
1894,phleng-mssge-299,"Aw life must be so hard for you! here, have some handouts",0.14082454,0.0,1
2119,usa-mssge-125,You're just a dirty hippie!,0.743089,1.0,1
966,nig-mssge-169,I'd like to punch some sense into you.,0.5532103,1.0,1
1808,phleng-mssge-213,Opposition Liberalistas should be shot on sight!,0.6943677,1.0,1
1071,nig-mssge-274,Religion is harmful and shouldn't be permitted in schools.,0.42349213,0.0,1
54,gbr-mssge-55,You are a lazy bitch!,0.944597,1.0,1
922,nig-mssge-125,You're just a dirty bohemian!,0.6500014,1.0,1
453,indeng-mssge-55,You are a lazy bitch!,0.944597,1.0,1
847,nig-mssge-50,Most men are toxic morons.,0.8778702,1.0,1
1418,phl-mssge-222,Ang mga Nacionalista ay mga panatikong hayop!,0.6831271,1.0,1
60,gbr-mssge-61,"Aw do you need some big, strong men to take care of you, honey?",0.15490346,0.0,1
962,nig-mssge-165,"You must be too foolish to follow the science, then.",0.7090544,1.0,1
863,nig-mssge-66,Most immigrants are illiterate.,0.5779532,1.0,1
870,nig-mssge-73,You should be killed like a rat!,0.9061063,1.0,1
967,nig-mssge-170,Climate skeptics should be killed to save the planet!,0.6943677,1.0,1
31,gbr-mssge-32,Men should spend less time crying and more time earning a living.,0.2854937,0.0,1
527,indeng-mssge-129,I hope someone will slaughter you like a goat!,0.85850734,1.0,1
2277,usa-mssge-283,You should be crucified - let's see who's having an empty life then!,0.60325533,1.0,1
130,gbr-mssge-131,"For every burger you don't eat, I'll eat two! lol",0.050573748,0.0,1
1077,nig-mssge-280,Religious bigots should all be punched in the face.,0.7761081,1.0,1
330,gbr-mssge-331,"So-called ""patriots"" should have to pay reparations to all the people this country has hurt!",0.1996317,0.0,1
1534,phl-mssge-338,Lahat ng makabayan ay dapat itulak sa bangin!,0.5195707,1.0,1
2107,usa-mssge-113,I hope someone punches you in the face.,0.85173553,1.0,1
1571,phl-mssge-375,Isa kang tangang motorista.,0.008975885,0.0,1
2148,usa-mssge-154,Climate alarmists should all be punched in the face.,0.743089,1.0,1
276,gbr-mssge-277,You're just a bible-beating sheep.,0.5678696,1.0,1
368,gbr-mssge-369,aww little baby police officer needs protection!,0.046120718,0.0,1
1065,nig-mssge-268,Execute all atheists!,0.8252207,1.0,1
1273,phl-mssge-77,immigrants_l_personal.jpeg,0.051810697,0.0,1
1649,phleng-mssge-54,You are a nasty predator!,0.7510937,1.0,1
950,nig-mssge-153,You're just a dirty treehugger who wants to destroy the economy!,0.6677319,1.0,1
1166,nig-mssge-369,aww little baby police officer needs protection!,0.046120718,0.0,1
2020,usa-mssge-26,Stay-at-home moms should get their houses burned down and die!,0.7510937,1.0,1
1779,phleng-mssge-184,Death to all social justice warriors!,0.6667219,1.0,1
2193,usa-mssge-199,You should be gassed!,0.58413893,1.0,1
333,gbr-mssge-334,"""Patriots"" are all liars and propagandists!",0.67254376,1.0,1
697,indeng-mssge-299,"Aw life must be so hard for you! here, have some handouts",0.14082454,0.0,1
1162,nig-mssge-365,"I hope someone electrocutes you, police lover.",0.72028047,1.0,1
243,gbr-mssge-244,homosexuality_l_group.jpeg,0.23162876,0.0,1
668,indeng-mssge-270,"Oh sure, and the atheists are definitely doing a lot of good for society, right? Lol",0.20032968,0.0,1
1487,phl-mssge-291,"Isa kang ganap na gunggong, ikaw na komunistang makakaliwa!",0.6261769,1.0,1
1477,phl-mssge-281,Gusto kong suntukin ka sa mukha.,0.6943677,1.0,1
1489,phl-mssge-293,Isa ka lamang komunistang tamad na kasuklam-suklam!,0.58196646,1.0,1
740,indeng-mssge-342,nationalism_r_group.jpeg,0.083999306,0.0,1
349,gbr-mssge-350,Police-haters deserve to be beaten in the streets,0.6615786,1.0,1
1575,phl-mssge-379,"Dapat kitang tadyakan, motorcycle-hater.",0.25915736,0.0,1
1968,phleng-mssge-373,Motorcycles are faster in traffic and should be the only vehicle sold!,0.010555492,0.0,1
318,gbr-mssge-319,You are an idiot traitor.,0.9288007,1.0,1
104,gbr-mssge-105,racism_l_personal.jpeg,0.1641865,0.0,1
1243,phl-mssge-47,men_l_personal.jpeg,0.025203144,0.0,1
1884,phleng-mssge-289,Communists should all be thrown in jail for threatening democracy!,0.47119883,0.0,1
2114,usa-mssge-120,We should all eat meat for our own health,0.035691574,0.0,1
2084,usa-mssge-90,immigrants_r_group.jpeg,0.055521555,0.0,1
1204,phl-mssge-8,Dapat suntukin sa mukha ang lahat ng mga pemenista.,0.6611938,1.0,1
2204,usa-mssge-210,Democrats need to have their stupidity punched out of them.,0.8403191,1.0,1
1921,phleng-mssge-326,I'm ashamed of all the stupid whiny traitors in my country,0.7856813,1.0,1
1341,phl-mssge-145,"Aw, mayroon bang nakararamdam ng panganib sa mga malaki at nakatatakot na vegan? Lol.",0.2854733,0.0,1
529,indeng-mssge-131,"For every burger you don't eat, I'll eat two! lol",0.050821137,0.0,1
1888,phleng-mssge-293,You're just lazy communist scum!,0.8778702,1.0,1
1091,nig-mssge-294,"Protect your family, beat up a communist.",0.6164197,1.0,1
1456,phl-mssge-260,Ang relihiyon ay mahalaga at kinakailangan sa paaralan.,0.07687678,0.0,1
2357,usa-mssge-363,You're a disgusting pig!,0.911035,1.0,1
103,gbr-mssge-104,racism_l_group.jpeg,0.1587729,0.0,1
369,gbr-mssge-370,police_r_group.jpeg,0.027913637,0.0,1
25,gbr-mssge-26,Stay-at-home mums should get their houses burned down and die!,0.75208336,1.0,1
1398,phl-mssge-202,freespeech_r_group.jpeg,0.028856417,0.0,1
1822,phleng-mssge-227,"Die, you Nacionalista!",0.5195707,1.0,1
631,indeng-mssge-233,Homosexuals should be thrown in prison!,0.7701451,1.0,1
66,gbr-mssge-67,You clearly need more education.,0.23271075,0.0,1
2061,usa-mssge-67,You clearly need more education.,0.23271075,0.0,1
647,indeng-mssge-249,"You're a homophobic, insecure loser.",0.85333383,1.0,1
984,nig-mssge-187,Lol chill up no one gives a shit about minorities and your rights,0.8115627,1.0,1
396,gbr-mssge-397,Aw I bet you still play with your little toy cars at home too!,0.09351514,0.0,1
1856,phleng-mssge-261,"Atheism should be outlawed, they have no values!",0.4977744,0.0,1
663,indeng-mssge-265,You're a dirty infidel!,0.7856813,1.0,1
1466,phl-mssge-270,"Oo naman, ang mga ateyista o mga walang paniniwala sa Diyos ay tiyak na maraming ginagawang kabutihan sa lipunan, tama?",0.14950264,0.0,1
1582,phl-mssge-386,Ang mga motorsiklo ay hindi dapat payagang pumarada sa mga lungsod.,0.031331215,0.0,1
1163,nig-mssge-366,Death to all police!,0.83334327,1.0,1
595,indeng-mssge-197,And it's not my problem if others want to punch you in the face.,0.6615786,1.0,1
2180,usa-mssge-186,Social Justice Warriors: fighting injustice one post at a time!,0.030270588,0.0,1
832,nig-mssge-35,You are a total waste of space.,0.62169385,1.0,1
347,gbr-mssge-348,"Police-haters are all criminals, why else would they want to defund police?!",0.49151286,0.0,1
2016,usa-mssge-22,Chauvinist pig!,0.6675394,1.0,1
2131,usa-mssge-137,"You're disgusting, meat-eater.",0.7998551,1.0,1
392,gbr-mssge-393,I should kick your arse,0.9391453,1.0,1
200,gbr-mssge-201,"WOW you sound really tough and edgy, I bet everyone is SO afraid of you and your opinions *eyeroll*",0.36095104,0.0,1
313,gbr-mssge-314,inequality_r_group.jpeg,0.03639866,0.0,1
2300,usa-mssge-306,Capitalist pigs are the ones to blame!,0.6852916,1.0,1
567,indeng-mssge-169,I'd like to punch some sense into you.,0.5532103,1.0,1
435,indeng-mssge-37,You're clearly a result of weak genes!,0.5721988,1.0,1
538,indeng-mssge-140,Meat-eaters should all be tased with cattle prods,0.42349213,0.0,1
2259,usa-mssge-265,You're a dirty infidel!,0.7856813,1.0,1
436,indeng-mssge-38,Your family clearly is the result of weak genes!,0.57271194,1.0,1
666,indeng-mssge-268,Execute all atheists!,0.8252207,1.0,1
2356,usa-mssge-362,Cops are all disgusting pigs!,0.8696708,1.0,1
1129,nig-mssge-332,"""Patriots"" are all idiotic sheeple",0.8778702,1.0,1
1212,phl-mssge-16,Ang mga stay-at-home moms ay kailangang kumuha ng totoong trabaho.,0.12867521,0.0,1
1830,phleng-mssge-235,You're a stupid homo pansy.,0.93383175,1.0,1
1533,phl-mssge-337,Isa kang marahas na taong dapat suntukin sa mukha.,0.6852916,1.0,1
702,indeng-mssge-304,Capitalists are all heartless bastards.,0.85333383,1.0,1
1517,phl-mssge-321,"Isa kang kasuklam-suklam na terorista, traydor!",0.6675394,1.0,1
852,nig-mssge-55,You are a lazy animal!,0.72868866,1.0,1
1727,phleng-mssge-132,vegans_l_group.jpeg,0.031684756,0.0,1
296,gbr-mssge-297,You should be hunted for sport!,0.10609736,0.0,1
1944,phleng-mssge-349,"You must be a criminal, why else would you want to defund the police?!",0.5130944,1.0,1
1860,phleng-mssge-265,You're a dirty infidel!,0.7856813,1.0,1
1096,nig-mssge-299,"Aw life must be so hard for you! here, have some handouts",0.14082454,0.0,1
803,nig-mssge-6,You woman wrapper!,0.47384647,0.0,1
254,gbr-mssge-255,Die you homophobe!,0.85333383,1.0,1
428,indeng-mssge-30,feminism_r_group.jpeg,0.083999306,0.0,1
2264,usa-mssge-270,"Oh sure, and the atheists are definitely doing a lot of good for society, right? Lol",0.20032968,0.0,1
298,gbr-mssge-299,"Aw life must be so hard for you! here, have some handouts",0.14429577,0.0,1
1973,phleng-mssge-378,Motorcycle-haters need a good kick in the ass.,0.9061063,1.0,1
1445,phl-mssge-249,"Isa kang homophobic o ayaw sa mga homosexual, isang talunang walang kumpiyansa sa sarili.",0.26957804,0.0,1
1430,phl-mssge-234,Ang mga homosexual ay isang grupo ng mga tangang bading.,0.5130944,1.0,1
1110,nig-mssge-313,"Lol that's some convenient logic, better hope you never end up poor",0.25462922,0.0,1
1034,nig-mssge-237,You're a disgusting faggot!,0.95048624,1.0,1
1115,nig-mssge-318,Ungrateful traitors are all scumbags.,0.7775208,1.0,1
272,gbr-mssge-273,religion_l_personal.jpeg,0.02968135,0.0,1
475,indeng-mssge-77,immigrants_l_personal.jpeg,0.051810697,0.0,1
498,indeng-mssge-100,The radical woke left should be exterminated!,0.5507274,1.0,1
555,indeng-mssge-157,I'd like to run you over with my SUV!,0.60325533,1.0,1
1237,phl-mssge-41,Ang mga iyaking lalaki ay dapat ikapon!,0.44942492,0.0,1
411,indeng-mssge-13,"Ok, start doing the dishes first and then we'll see how it goes haha",0.049336795,0.0,1
739,indeng-mssge-341,Aww I bet your country is very proud of you too lol,0.10045706,0.0,1
998,nig-mssge-201,"Aww, you sound really tough and tense, I'm sure everyone is scared of you and your opinions.",0.25462922,0.0,1
886,nig-mssge-89,How does one feel threatened by these brown people? Nawa oh,0.44039994,0.0,1
493,indeng-mssge-95,"You're an extremist lunatic, shut up.",0.85173553,1.0,1
1743,phleng-mssge-148,Climate alarmists should be stopped from spreading lies,0.25462922,0.0,1
861,nig-mssge-64,We should only welcome legal immigrants,0.2922276,0.0,1
1494,phl-mssge-298,Pagbayarin ng buwis ang mayayaman? Ang ibig mong sabihin ay ang mga taong talagang nagtatrabaho para sa ikabubuhay nila?,0.02308189,0.0,1
1181,nig-mssge-384,cars_l_group.jpeg,0.019980038,0.0,1
1677,phleng-mssge-82,Xenophobes are a bunch of flag fuckers!,0.9209984,1.0,1
36,gbr-mssge-37,You're clearly a result of weak genes!,0.5721988,1.0,1
1580,phl-mssge-384,cars_l_group.jpeg,0.019351736,0.0,1
1004,nig-mssge-207,You must be some kind of lazy bum.,0.6863638,1.0,1
1171,nig-mssge-374,SUV-haters are just stupid treehuggers,0.82048255,1.0,1
2177,usa-mssge-183,You deserve harassment.,0.56269526,1.0,1
1929,phleng-mssge-334,"""Patriots"" are all liars and propagandists!",0.67254376,1.0,1
884,nig-mssge-87,I hope you get shot in the street!,0.83334327,1.0,1
