,id,text,score,predicted_label,true_label
395,tur-mssge-396,Ne özgürlüğü? Asfaltta patinaj yapma özgürlüğü mü?,,,1
358,tur-mssge-359,Tüm polisleri içeri almak gerek!,,,1
101,tur-mssge-102,"Kurumlarımızın inşaat malzemeleri üzerine inşa edildiğini zannediyordum, haha",,,1
113,tur-mssge-114,Irkçıların toplumdan gözünün yaşına bakılmadan dışlanması gerek!,,,1
26,tur-mssge-27,Umarım bir evini ateşe verir ve ölürsün!,,,1
99,tur-mssge-100,Woke kafalılar imha edilmeli!,,,1
387,tur-mssge-388,Spor araç sürücüleri bencil moronlardan ibaret.,,,1
63,tur-mssge-64,Sadece yasal göçmenleri kabul etmeliyiz.,,,1
328,tur-mssge-329,nationalism_l_personal.jpeg,,,1
33,tur-mssge-34,Zırlak oğlanlar yer israfından başka bir şey değil.,,,1
10,tur-mssge-11,Tecavüzü hak ediyorsun!,,,1
384,tur-mssge-385,cars_l_personal.jpeg,,,1
200,tur-mssge-201,"Ooo, çetinceviz birine benziyorsun, eminim herkes senden ve fikirlerinden ÇOK korkuyordur!!!",,,1
161,tur-mssge-162,İklim şüphecilerinin ortaya yalanlar saçmasının engellenmesi gerek.,,,1
345,tur-mssge-346,Polis düşmanlarının hepsinin beyni yanmış.,,,1
115,tur-mssge-116,Haha! Çok şükür internet sayesinde ırkçılık sorunu tümüyle çözüldü.,,,1
192,tur-mssge-193,Sen sadece ergen bir trolsün.,,,1
178,tur-mssge-179,Şaka kaldıramayan hastalıklı bir zavallısın.,,,1
271,tur-mssge-272,religion_l_group.jpeg,,,1
237,tur-mssge-238,"Ailenizi koruyun, bugün bir eşcinsel dövün.",,,1
307,tur-mssge-308,Kapitalistleri sokakta tutup dövmek gerek,,,1
286,tur-mssge-287,religion_r_personal.jpeg,,,1
106,tur-mssge-107,Irkçıları davranışları yüzünden hapse atmak lazım!,,,1
20,tur-mssge-21,“Evde kal” anneleri istemin asalakalarıdır!,,,1
145,tur-mssge-146,vegans_r_group.jpeg,,,1
339,tur-mssge-340,"Ah, milliyetçilik hepimizi gerizekalılara çevirdi!",,,1
309,tur-mssge-310,Tüm kapitalistlerin kellerini mızraklara asmalıyız!,,,1
251,tur-mssge-252,Tüm homofobikleri dövün,,,1
134,tur-mssge-135,Et yiyenleri cinayetten içeri almak gerek!,,,1
30,tur-mssge-31,feminism_r_personal.jpeg,,,1
186,tur-mssge-187,"Haha, biraz sakinleş, azınlıklar ve senin hakların kimsenin umurunda değil",,,1
350,tur-mssge-351,Sokak ortasında dövülmen lazım.,,,1
196,tur-mssge-197,"Ola ki başkaları seni tekme tokat dövmek isterse, bu benim sorunum değil.",,,1
158,tur-mssge-159,"Ooo, birileri biraz terlemekten korkuyor!!!",,,1
274,tur-mssge-275,Dine inanan insanlar mantıktan yoksundur ve oy vermelerine izin verilmemelidir!,,,1
213,tur-mssge-214,"Haha, o zaman CHP nihayet seçim kazanmaya da başlar.",,,1
291,tur-mssge-292,Komünist solcuların hepsi tembel psiliklerdir!,,,1
117,tur-mssge-118,racism_r_group.jpeg,,,1
296,tur-mssge-297,Keyif olsun diye anlamak gerek seni!,,,1
142,tur-mssge-143,Umarım biri senin etlerini keser de satar!,,,1
253,tur-mssge-254,Tüm homofobiklere ölüm!,,,1
155,tur-mssge-156,İklim yaygaracılarının benzinli arabayla ezilmesi gerek!,,,1
369,tur-mssge-370,police_r_group.jpeg,,,1
365,tur-mssge-366,Tüm polislere ölüm!,,,1
51,tur-mssge-52,Sen salak bir ev hanımısın.,,,1
390,tur-mssge-391,Sen benzin canavarı bir suçlusun!,,,1
340,tur-mssge-341,"Eminim ülken de seninle gurur duyuyordur, haha",,,1
230,tur-mssge-231,politics_r_personal.jpeg,,,1
